video_id, true_label, 0=Angry, 1=Disgust, 2=Fear, 3=Happy, 4=Sad, 5=Surprise, 6=Neutral 
003403857,5,0.0,0.0,0.517241,0.482759,0.0,0.0,0.0
004353174,6,0.313726,0.0,0.0,0.0196078,0.117647,0.0,0.54902
002723534,3,0.0,0.0,0.0120482,0.963855,0.0240964,0.0,0.0
000812598,3,0.264706,0.0,0.0,0.5,0.0294118,0.0,0.205882
011631117,5,0.0,0.0,0.0,0.0,0.516667,0.0,0.483333
002154017,4,0.0,0.0,0.32,0.0,0.68,0.0,0.0
002551974,5,0.0,0.0,0.402597,0.25974,0.233766,0.0519481,0.0519481
002414574,2,0.0,0.0,0.0,0.714286,0.285714,0.0,0.0
002127847,1,0.0,0.0,0.584416,0.0,0.0,0.415584,0.0
013847328,0,0.955556,0.0,0.0,0.0444444,0.0,0.0,0.0
010224243,6,0.0,0.0,0.0603448,0.00862069,0.922414,0.0,0.00862069
014601640,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
002604920,3,0.0,0.0,0.0,0.25,0.416667,0.0,0.333333
001759754,5,0.2,0.0,0.756522,0.0,0.0434783,0.0,0.0
000150854,4,0.0,0.0,0.0,0.916667,0.0,0.0,0.0833333
000954534,5,0.0,0.0,0.592105,0.210526,0.0526316,0.0,0.144737
002206014,2,0.541176,0.0,0.0823529,0.0,0.152941,0.129412,0.0941176
005718367,4,0.0638298,0.0,0.0744681,0.819149,0.0319149,0.0106383,0.0
010300163,1,0.0,0.0,0.311475,0.0,0.327869,0.0,0.360656
011500040,0,0.622222,0.0444444,0.0,0.311111,0.0222222,0.0,0.0
003618000,0,0.328125,0.0,0.046875,0.421875,0.15625,0.0,0.046875
002148094,3,0.178571,0.0,0.0,0.821429,0.0,0.0,0.0
010805360,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
000856334,5,0.133333,0.0,0.24,0.0933333,0.413333,0.08,0.04
003314854,2,0.306452,0.0,0.233871,0.120968,0.217742,0.00806452,0.112903
010730723,4,0.105263,0.0,0.0,0.0789474,0.166667,0.0,0.649123
013925480,2,0.03125,0.0,0.59375,0.0625,0.09375,0.0,0.21875
001604640,1,0.0,0.0,0.638889,0.361111,0.0,0.0,0.0
012317840,0,0.0,0.0,0.625,0.0,0.0416667,0.333333,0.0
000116560,5,0.0,0.0,0.142857,0.0,0.714286,0.142857,0.0
000401054,6,0.0,0.0,0.328571,0.0857143,0.228571,0.3,0.0571429
002629654,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
000901567,3,0.263158,0.0,0.0,0.736842,0.0,0.0,0.0
010605600,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0
003446574,0,0.808511,0.0,0.0212766,0.0,0.0,0.148936,0.0212766
010156083,3,0.0,0.0,0.0,0.730159,0.269841,0.0,0.0
004619614,6,0.0,0.0,0.0,0.0,0.714286,0.0,0.285714
004540360,6,0.111111,0.0,0.0,0.0,0.777778,0.0,0.111111
001059240,4,0.0,0.0,0.505155,0.0,0.453608,0.0,0.0412371
003420687,1,0.179688,0.0,0.164062,0.21875,0.0234375,0.09375,0.320312
002006160,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0
004418334,1,0.0,0.0,0.931818,0.0,0.0681818,0.0,0.0
002639600,0,0.44898,0.0,0.0612245,0.0408163,0.0,0.285714,0.163265
010620475,0,0.0,0.0,0.473684,0.526316,0.0,0.0,0.0
004519160,0,0.191489,0.0,0.574468,0.170213,0.0,0.0638298,0.0
010955360,5,0.0204082,0.0,0.489796,0.0,0.0816327,0.163265,0.244898
001345207,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
000607974,2,0.0813954,0.0,0.348837,0.116279,0.430233,0.0116279,0.0116279
001425880,1,0.876712,0.0,0.0684932,0.0,0.0547945,0.0,0.0
015337240,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0
012347000,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
003921207,0,0.368421,0.0,0.403509,0.105263,0.0526316,0.0,0.0701754
003637840,5,0.0,0.0,0.392157,0.0784314,0.411765,0.0,0.117647
005923627,1,0.0,0.0,0.447368,0.552632,0.0,0.0,0.0
003907774,6,0.0,0.0,0.0,0.0,0.939394,0.0,0.0606061
000444054,6,0.30303,0.0,0.121212,0.0,0.575758,0.0,0.0
002144977,6,0.137931,0.0,0.206897,0.0344828,0.413793,0.0,0.206897
015251560,5,0.0,0.0,0.214286,0.428571,0.357143,0.0,0.0
000059880,3,0.0,0.0,0.0612245,0.877551,0.0,0.0204082,0.0408163
005221727,5,0.0,0.0,0.136364,0.318182,0.409091,0.0454545,0.0909091
000217360,4,0.0,0.0,0.589744,0.0,0.358974,0.0,0.0512821
013610680,4,0.0,0.0,0.0232558,0.0465116,0.627907,0.0,0.302326
004513880,2,0.0697674,0.0,0.72093,0.0,0.116279,0.0930233,0.0
004630654,3,0.0,0.0,0.0,0.515152,0.0606061,0.0,0.424242
010205440,4,0.0,0.0,0.0,0.0131579,0.986842,0.0,0.0
004722480,2,0.145161,0.016129,0.0806452,0.0645161,0.693548,0.0,0.0
010123320,5,0.0,0.0,0.786885,0.0,0.213115,0.0,0.0
002302057,4,0.0,0.0,0.0,0.25,0.75,0.0,0.0
002338014,0,0.219178,0.0,0.30137,0.287671,0.0684932,0.0684932,0.0547945
000141494,4,0.0,0.0,0.0,0.5,0.5,0.0,0.0
000652814,5,0.025641,0.0,0.025641,0.282051,0.102564,0.564103,0.0
010102537,3,0.0,0.0,0.0,0.712121,0.257576,0.0,0.030303
014005640,4,0.0425532,0.0,0.0,0.12766,0.829787,0.0,0.0
000643974,5,0.0714286,0.0,0.0952381,0.119048,0.571429,0.0,0.142857
003729254,3,0.037037,0.0,0.318519,0.503704,0.0444444,0.0444444,0.0518519
011720723,3,0.0,0.0,0.08,0.82,0.0,0.02,0.08
012926720,1,0.0,0.0,0.0,0.0,0.0958904,0.0,0.90411
014001000,4,0.222222,0.0,0.037037,0.740741,0.0,0.0,0.0
011437680,4,0.0,0.0,0.0,0.0733945,0.394495,0.0,0.53211
010226800,2,0.0851064,0.0,0.0,0.0425532,0.87234,0.0,0.0
004643374,6,0.0,0.0,0.4625,0.05,0.05,0.375,0.0625
004957440,4,0.238095,0.0,0.0,0.047619,0.285714,0.380952,0.047619
000513320,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
004425334,3,0.0204082,0.0,0.102041,0.387755,0.44898,0.0408163,0.0
012422360,5,0.0,0.0,0.0,1.0,0.0,0.0,0.0
005231565,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
002927520,6,0.0676692,0.0,0.0075188,0.0,0.924812,0.0,0.0
011450480,4,0.245902,0.0,0.295082,0.0655738,0.262295,0.0,0.131148
004424374,1,0.30303,0.0,0.181818,0.0,0.515152,0.0,0.0
011441497,4,0.0526316,0.0,0.0,0.473684,0.473684,0.0,0.0
000105880,5,0.0,0.0,0.651163,0.162791,0.139535,0.0465116,0.0
001954560,3,0.0,0.0,0.02,0.46,0.52,0.0,0.0
002300417,4,0.0,0.0,0.0,0.0930233,0.906977,0.0,0.0
011730883,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0
004946320,3,0.0,0.0,0.047619,0.916667,0.0357143,0.0,0.0
002252017,3,0.0,0.0,0.0,0.94382,0.0561798,0.0,0.0
010028014,3,0.0416667,0.0,0.0,0.208333,0.75,0.0,0.0
013957240,4,0.418605,0.0,0.104651,0.127907,0.313953,0.0,0.0348837
010014374,5,0.396226,0.0,0.113208,0.40566,0.0849057,0.0,0.0
004329400,0,0.291667,0.0,0.583333,0.0,0.125,0.0,0.0
002338374,5,0.00684932,0.0,0.0821918,0.0342466,0.869863,0.0,0.00684932
012421760,0,0.2,0.0,0.68,0.04,0.08,0.0,0.0
012331480,4,0.0163934,0.0,0.0163934,0.934426,0.0327869,0.0,0.0
010658723,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0
001610960,5,0.0666667,0.0,0.266667,0.333333,0.2,0.133333,0.0
001055020,2,0.0,0.0,0.424242,0.0,0.0,0.484848,0.0909091
003815934,1,0.0,0.0,0.0363636,0.0,0.481818,0.0,0.481818
003315480,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0
012554740,5,0.1,0.0,0.25,0.1,0.0,0.35,0.2
000921720,6,0.0,0.0,0.0,0.326087,0.0,0.0,0.673913
005207737,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
004936934,0,0.214815,0.0,0.703704,0.037037,0.037037,0.00740741,0.0
012019363,6,0.0615385,0.0,0.107692,0.0307692,0.246154,0.0,0.553846
002518734,5,0.266667,0.0,0.266667,0.266667,0.2,0.0,0.0
005727614,6,0.117647,0.0,0.176471,0.117647,0.529412,0.0,0.0588235
004523000,1,0.428571,0.0,0.452381,0.119048,0.0,0.0,0.0
003256320,5,0.526316,0.0,0.342105,0.131579,0.0,0.0,0.0
000451774,4,0.0,0.0,0.5,0.5,0.0,0.0,0.0
004313680,2,0.0625,0.0,0.09375,0.15625,0.28125,0.0,0.40625
002613894,0,0.0,0.0,0.0,0.6,0.4,0.0,0.0
000427294,2,0.0263158,0.0,0.0789474,0.0,0.789474,0.105263,0.0
004141880,1,0.0,0.0,0.0,0.54,0.46,0.0,0.0
000450454,0,0.252525,0.0,0.525253,0.0,0.181818,0.040404,0.0
000658734,5,0.0,0.0,0.0,0.545455,0.0,0.454545,0.0
005524454,3,0.0,0.0,0.0,0.445652,0.554348,0.0,0.0
011524247,3,0.0,0.0,0.525,0.225,0.25,0.0,0.0
004242574,2,0.575342,0.0,0.214612,0.0228311,0.0776256,0.0,0.109589
005841913,5,0.266667,0.0,0.2,0.0,0.0444444,0.466667,0.0222222
012024040,1,0.0,0.0,0.806452,0.0,0.193548,0.0,0.0
001030334,6,0.0142857,0.0,0.728571,0.0,0.0285714,0.0142857,0.214286
012904560,1,0.0266667,0.0,0.0,0.193333,0.386667,0.0,0.393333
000746734,6,0.1,0.0,0.0,0.7,0.0,0.0,0.2
000947327,0,0.235294,0.0,0.0392157,0.0,0.72549,0.0,0.0
013607568,1,0.0232558,0.0,0.406977,0.116279,0.0930233,0.0581395,0.302326
004245040,6,0.0,0.0,0.186047,0.0,0.186047,0.0,0.627907
010027534,5,0.0119048,0.0,0.0952381,0.52381,0.22619,0.142857,0.0
002640847,6,0.0,0.0,0.0526316,0.210526,0.736842,0.0,0.0
012048128,0,0.540541,0.0,0.027027,0.0,0.351351,0.0,0.0810811
001519934,0,0.150442,0.0,0.20354,0.159292,0.460177,0.0,0.0265487
011743763,1,0.0,0.0,0.0483871,0.0241935,0.774194,0.0,0.153226
002818854,3,0.0666667,0.0,0.0888889,0.711111,0.0888889,0.0222222,0.0222222
005031040,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0
002020400,6,0.0,0.0,0.0769231,0.358974,0.0,0.0,0.564103
001847600,1,0.0357143,0.0178571,0.464286,0.0,0.482143,0.0,0.0
004850694,0,0.0138889,0.0,0.0277778,0.0833333,0.847222,0.0,0.0277778
003012143,6,0.971429,0.0,0.0,0.0285714,0.0,0.0,0.0
000852880,6,0.0,0.0,0.0,0.409639,0.0481928,0.0,0.542169
010724803,0,0.0217391,0.0,0.130435,0.0434783,0.782609,0.0,0.0217391
003539527,3,0.0135135,0.0,0.0135135,0.918919,0.0405405,0.0,0.0135135
003659374,2,0.016129,0.0,0.33871,0.33871,0.0,0.0483871,0.258065
000620800,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0
010206973,1,0.782609,0.0,0.0,0.0,0.217391,0.0,0.0
003210880,1,0.0,0.0,0.0576923,0.836538,0.105769,0.0,0.0
001335200,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
010310407,3,0.0,0.0,0.102941,0.794118,0.102941,0.0,0.0
012943150,0,0.0625,0.0,0.625,0.1875,0.0625,0.0,0.0625
000510760,4,0.295082,0.0,0.245902,0.0,0.459016,0.0,0.0
003723054,5,0.0348837,0.0,0.581395,0.162791,0.116279,0.0348837,0.0697674
015143720,5,0.0,0.0,0.810811,0.0540541,0.0540541,0.0,0.0810811
010702094,3,0.0,0.0,0.0,0.0588235,0.941176,0.0,0.0
011457120,0,0.25,0.0625,0.104167,0.3125,0.270833,0.0,0.0
014525280,4,0.0888889,0.0,0.466667,0.0222222,0.422222,0.0,0.0
004850214,3,0.0,0.0,0.142857,0.657143,0.0,0.0,0.2
002905934,6,0.0,0.0,0.614035,0.0,0.0,0.0,0.385965
000429620,0,0.0,0.0,0.666667,0.0,0.208333,0.0,0.125
004949960,1,0.0,0.0,0.115385,0.576923,0.307692,0.0,0.0
011613697,2,0.0,0.0,0.439024,0.0,0.560976,0.0,0.0
011304200,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
003210247,0,0.0,0.0,0.441176,0.147059,0.411765,0.0,0.0
003714360,2,0.0,0.0,0.636364,0.0,0.0,0.363636,0.0
010242118,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0
004924334,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
002020680,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
011506440,0,0.0625,0.0,0.0357143,0.383929,0.276786,0.0625,0.178571
003424334,5,0.0,0.0,0.869565,0.0,0.0,0.0434783,0.0869565
001807000,3,0.166667,0.0,0.0,0.588889,0.1,0.0,0.144444
010519417,0,0.145455,0.0,0.2,0.0545455,0.581818,0.0181818,0.0
010727800,4,0.0,0.0,0.0487805,0.341463,0.609756,0.0,0.0
013327047,3,0.0,0.0,0.0879121,0.725275,0.0,0.021978,0.164835
004157440,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
003715767,5,0.0645161,0.0,0.0,0.0,0.322581,0.0,0.612903
002802360,0,0.358696,0.0,0.597826,0.0,0.0434783,0.0,0.0
001846440,2,0.0166667,0.0,0.7,0.0,0.1,0.05,0.133333
013152487,2,0.0,0.0,0.0909091,0.0606061,0.393939,0.333333,0.121212
014611480,4,0.0895522,0.0,0.0,0.0,0.910448,0.0,0.0
000505440,0,0.262295,0.0,0.0983607,0.57377,0.0655738,0.0,0.0
005250600,6,0.0,0.0,0.111111,0.0,0.888889,0.0,0.0
004034294,6,0.0,0.0,0.0,0.347826,0.543478,0.0,0.108696
002249887,6,0.0,0.0,0.388889,0.138889,0.472222,0.0,0.0
002816934,0,0.192,0.0,0.104,0.24,0.464,0.0,0.0
000738534,2,0.0779221,0.0,0.545455,0.025974,0.25974,0.0909091,0.0
004723374,6,0.0,0.0,0.716667,0.0,0.266667,0.0,0.0166667
001740654,2,0.0619469,0.0,0.141593,0.451327,0.079646,0.0707965,0.19469
003150857,5,0.0222222,0.0,0.0,0.888889,0.0222222,0.0,0.0666667
002516934,1,0.105263,0.0,0.842105,0.0526316,0.0,0.0,0.0
011230520,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
011004800,6,0.0833333,0.0,0.0,0.0,0.916667,0.0,0.0
011058967,0,0.0,0.0,0.0277778,0.166667,0.805556,0.0,0.0
002315574,5,0.0,0.0,0.658537,0.0487805,0.0243902,0.0853659,0.182927
000207560,6,0.0,0.0,0.0,0.0,0.681818,0.0,0.318182
014427000,4,0.133333,0.0,0.253333,0.0,0.613333,0.0,0.0
000326680,3,0.392857,0.0,0.0,0.571429,0.0357143,0.0,0.0
001305880,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0
004447734,0,0.552448,0.0,0.0979021,0.0839161,0.237762,0.027972,0.0
002410291,4,0.0,0.0,0.0384615,0.307692,0.653846,0.0,0.0
003125214,3,0.0410959,0.0,0.0958904,0.561644,0.273973,0.0,0.0273973
010431760,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
004441414,0,0.0566038,0.0,0.0,0.0,0.320755,0.0,0.622642
014403887,1,0.897196,0.0,0.0,0.0560748,0.046729,0.0,0.0
010543574,2,0.199021,0.0,0.109299,0.252039,0.426591,0.00815661,0.00489396
001113440,2,0.05,0.0,0.25,0.0,0.0,0.35,0.35
000909927,3,0.0,0.0,0.1875,0.5,0.171875,0.046875,0.09375
012559640,3,0.0,0.0,0.0851064,0.829787,0.0851064,0.0,0.0
004825734,1,0.0,0.0,0.772727,0.0909091,0.0151515,0.0,0.121212
004951200,6,0.0,0.0,0.301887,0.0,0.679245,0.0,0.0188679
011346520,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
013949200,2,0.973684,0.0,0.0,0.0,0.0,0.0,0.0263158
000029301,6,0.241379,0.0,0.137931,0.0344828,0.310345,0.0,0.275862
004331934,2,0.0,0.0,0.0952381,0.0,0.0,0.0,0.904762
013925520,0,0.126437,0.0,0.402299,0.298851,0.172414,0.0,0.0
000837207,3,0.028169,0.0,0.0140845,0.366197,0.591549,0.0,0.0
003314534,5,0.0192308,0.0,0.634615,0.0,0.0,0.346154,0.0
010247814,6,0.0135135,0.0,0.0,0.0,0.986486,0.0,0.0
002712120,5,0.0,0.0,0.0136986,0.0,0.986301,0.0,0.0
003948807,0,0.131579,0.0,0.0,0.276316,0.0,0.118421,0.473684
000426174,3,0.0,0.0,0.0,0.118421,0.0,0.0263158,0.855263
000452240,6,0.216867,0.0,0.13253,0.542169,0.0240964,0.0,0.0843373
000531367,6,0.0149254,0.0,0.776119,0.0,0.0298507,0.134328,0.0447761
000621960,5,0.0,0.0,0.685185,0.0,0.314815,0.0,0.0
001114600,2,0.0,0.0,0.25,0.0,0.75,0.0,0.0
001753894,6,0.141176,0.0,0.117647,0.247059,0.429412,0.00588235,0.0588235
010839487,2,0.0111111,0.0,0.166667,0.122222,0.244444,0.0,0.455556
011758680,6,0.0107527,0.0,0.0,0.0,0.989247,0.0,0.0
000456960,3,0.0,0.0,0.0,0.985148,0.0148515,0.0,0.0
001414094,3,0.0,0.0,0.290909,0.454545,0.236364,0.0181818,0.0
001735207,6,0.0,0.0,0.205128,0.179487,0.0,0.0769231,0.538462
000506080,0,0.216216,0.0,0.0,0.0,0.027027,0.0,0.756757
011549760,5,0.0,0.0,0.393939,0.0,0.606061,0.0,0.0
012035248,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
002417934,3,0.0847458,0.0,0.152542,0.559322,0.20339,0.0,0.0
003140160,3,0.0,0.0,0.0,0.835443,0.0253165,0.0,0.139241
010401800,3,0.0,0.0,0.027027,0.810811,0.0,0.0,0.162162
001522614,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0
002601134,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0
010258723,3,0.0,0.0,0.0,0.714286,0.0,0.0,0.285714
011345040,0,0.0,0.0,0.0,0.378788,0.0151515,0.106061,0.5
002215207,4,0.0,0.0,0.2,0.0,0.34,0.0,0.46
012430040,2,0.0,0.0,0.517241,0.0344828,0.0344828,0.413793,0.0
011034640,2,0.0,0.0,0.0,0.0,0.706667,0.0,0.293333
003236644,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
013946567,0,0.0714286,0.0,0.5,0.0892857,0.339286,0.0,0.0
005122854,5,0.25,0.0,0.0625,0.25,0.40625,0.0,0.03125
020238240,2,0.142857,0.0,0.428571,0.178571,0.0357143,0.0,0.214286
004651880,0,0.854167,0.0,0.145833,0.0,0.0,0.0,0.0
004805814,0,0.0526316,0.0,0.0,0.0,0.447368,0.0,0.5
000252168,5,0.0,0.0,0.866667,0.0444444,0.0888889,0.0,0.0
001748527,3,0.0980392,0.0,0.0588235,0.647059,0.176471,0.0,0.0196078
003349414,6,0.0392157,0.0,0.333333,0.0784314,0.54902,0.0,0.0
005913697,5,0.0,0.0,0.0,0.121212,0.848485,0.0,0.030303
013016270,2,0.289474,0.0,0.342105,0.0,0.368421,0.0,0.0
002522600,3,0.0,0.0,0.0,0.8,0.2,0.0,0.0
004545894,2,0.0714286,0.0,0.380952,0.0595238,0.321429,0.107143,0.0595238
001413047,5,0.0,0.0,0.0,0.0,0.257143,0.0,0.742857
003439750,2,0.217391,0.0,0.0724638,0.202899,0.318841,0.188406,0.0
012332520,0,0.54,0.12,0.16,0.0,0.0,0.18,0.0
001719520,3,0.0,0.0,0.0,0.785714,0.214286,0.0,0.0
001244640,3,0.342105,0.0,0.0438596,0.27193,0.280702,0.0,0.0614035
003708960,1,0.0813954,0.0,0.302326,0.0813954,0.162791,0.0581395,0.313953
002913374,6,0.555556,0.0,0.233333,0.0222222,0.0,0.177778,0.0111111
011603080,5,0.8,0.0,0.2,0.0,0.0,0.0,0.0
010404607,3,0.0,0.0,0.0,0.0,0.758621,0.0,0.241379
010845040,2,0.0,0.0,0.114286,0.0857143,0.8,0.0,0.0
012336688,4,0.0,0.0,0.0,0.0,0.156863,0.0,0.843137
012101720,5,0.0,0.0,0.514852,0.336634,0.138614,0.0,0.00990099
000519240,1,0.375,0.0,0.0357143,0.5,0.0892857,0.0,0.0
010805120,0,0.775,0.0,0.0,0.15,0.075,0.0,0.0
014140967,3,0.324561,0.0,0.0,0.333333,0.27193,0.0263158,0.0438596
011911207,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003605560,3,0.0,0.0,0.689655,0.310345,0.0,0.0,0.0
001809774,0,0.5,0.0,0.0384615,0.0192308,0.442308,0.0,0.0
013645920,2,0.0,0.0,0.674797,0.0650406,0.235772,0.0,0.0243902
002023857,1,0.0,0.0,0.26087,0.0434783,0.652174,0.0,0.0434783
012948087,2,0.229167,0.0,0.0,0.0,0.75,0.0,0.0208333
000746480,4,0.0,0.0,0.0229885,0.0,0.977012,0.0,0.0
005927974,1,0.3,0.0,0.133333,0.133333,0.333333,0.0333333,0.0666667
001819890,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0
010806840,0,0.7625,0.0,0.0125,0.1,0.125,0.0,0.0
013437680,5,0.625,0.0,0.0,0.275,0.025,0.075,0.0
000410614,4,0.0,0.0,0.181818,0.30303,0.515152,0.0,0.0
001648934,6,0.0,0.0,0.0,0.866667,0.133333,0.0,0.0
004828414,1,0.030303,0.0,0.484848,0.0606061,0.333333,0.0,0.0909091
000331374,2,0.392857,0.0,0.0,0.0357143,0.0357143,0.0357143,0.5
003722087,3,0.0,0.0,0.0,0.649123,0.0,0.350877,0.0
012917728,0,0.556701,0.0,0.0721649,0.164948,0.206186,0.0,0.0
011018537,5,0.0897436,0.0,0.0897436,0.397436,0.0769231,0.0,0.346154
000633160,1,0.0869565,0.0,0.282609,0.0,0.630435,0.0,0.0
010244174,0,0.396825,0.0,0.142857,0.333333,0.0634921,0.0,0.0634921
003839880,2,0.0,0.0,0.608696,0.0,0.282609,0.108696,0.0
010128697,3,0.0,0.0,0.0344828,0.827586,0.137931,0.0,0.0
002852720,6,0.5,0.0,0.0,0.0625,0.3125,0.0,0.125
004954200,4,0.08,0.0,0.306667,0.0533333,0.24,0.226667,0.0933333
010942127,1,0.238095,0.0,0.015873,0.206349,0.253968,0.0,0.285714
001255040,3,0.0,0.0,0.135593,0.40678,0.457627,0.0,0.0
013908880,4,0.0,0.0,0.121212,0.636364,0.0,0.212121,0.030303
012404727,4,0.0,0.0,0.0471698,0.0566038,0.896226,0.0,0.0
011532650,4,0.0,0.0,0.2,0.0,0.8,0.0,0.0
003423394,6,0.305556,0.0,0.194444,0.0,0.5,0.0,0.0
001941000,3,0.166667,0.0,0.0,0.0,0.0,0.0,0.833333
004910007,3,0.037037,0.0,0.0740741,0.259259,0.62963,0.0,0.0
003142087,3,0.0,0.0,0.0,0.820513,0.179487,0.0,0.0
012135680,6,0.0700637,0.0,0.0127389,0.121019,0.426752,0.0,0.369427
000645280,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
010450167,3,0.0,0.0,0.142857,0.373626,0.373626,0.10989,0.0
012830960,4,0.633333,0.0,0.05,0.183333,0.0,0.0,0.133333
013836768,0,0.428571,0.0,0.142857,0.0,0.404762,0.0,0.0238095
011435400,4,0.0,0.0,0.275862,0.0,0.724138,0.0,0.0
015256413,2,0.25,0.0,0.0,0.465909,0.25,0.0,0.0340909
012325488,4,0.0,0.0,0.296296,0.0925926,0.037037,0.0,0.574074
000404334,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0
004438447,6,0.0,0.0,0.5625,0.0,0.03125,0.0,0.40625
000427934,6,0.307692,0.0,0.0,0.0,0.384615,0.0,0.307692
011756043,1,0.120482,0.0,0.0,0.0120482,0.86747,0.0,0.0
002614174,6,0.336538,0.0,0.0288462,0.134615,0.394231,0.0,0.105769
010553167,4,0.0,0.0,0.535714,0.0,0.464286,0.0,0.0
010114657,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0
012726680,5,0.0666667,0.0,0.316667,0.05,0.0,0.3,0.266667
002409374,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
004607000,6,0.0,0.0,0.0181818,0.0,0.981818,0.0,0.0
004355094,3,0.0732984,0.0,0.0837696,0.308901,0.418848,0.0837696,0.0314136
005910254,0,0.0,0.0,0.0253165,0.632911,0.177215,0.0632911,0.101266
000102534,5,0.0,0.0,0.0350877,0.315789,0.561404,0.0877193,0.0
010932520,2,0.0,0.0,0.806452,0.0,0.177419,0.016129,0.0
012949160,4,0.0,0.0,0.965517,0.0,0.0344828,0.0,0.0
014103760,6,0.046875,0.0,0.015625,0.0,0.859375,0.0,0.078125
003440294,5,0.0,0.0,0.525,0.3,0.0,0.175,0.0
000340094,2,0.0,0.0,0.526316,0.315789,0.157895,0.0,0.0
