filename,0,1,2,3,4,5,6
5_002712120-0-019.png,0.0449659,0.00411994,0.281652,0.00537025,0.53821,0.00670064,0.118982
6_000620800-0-063.png,0.094261,0.0158837,0.12017,0.0498971,0.638316,0.00950913,0.0719631
6_002927520-0-004.png,0.29566,0.007913,0.126253,0.00382031,0.487105,0.00666541,0.0725829
1_003708960-0-077.png,0.0518881,0.00864577,0.397999,0.138237,0.0906359,0.22323,0.089364
1_004825734-0-015.png,0.0481555,0.0157935,0.574382,0.0160041,0.119836,0.0706201,0.155209
3_004157440-0-026.png,1.12172e-05,3.96213e-05,1.33819e-05,0.999874,2.44613e-05,2.75398e-05,9.45279e-06
6_000645280-0-068.png,0.0706736,0.00680968,0.220271,0.0752692,0.0704773,0.0394947,0.517005
3_003729254-0-102.png,0.0275146,0.00633136,0.15529,0.608633,0.0571803,0.0687528,0.0762983
0_004850694-0-071.png,0.0667675,0.00659912,0.125252,0.179725,0.44591,0.0587109,0.117035
4_002410291-0-020.png,0.0770816,0.0206373,0.237429,0.174668,0.40815,0.0318901,0.050143
5_001759754-0-089.png,0.147919,0.0233908,0.305276,0.0260518,0.234155,0.10457,0.158638
0_010244174-0-021.png,0.0695585,0.0125425,0.14171,0.380231,0.231654,0.0412907,0.123014
6_000620800-0-013.png,0.140557,0.013206,0.197378,0.0368001,0.518476,0.0116565,0.0819265
5_005913697-0-015.png,0.0616329,0.00608839,0.138844,0.022742,0.557095,0.0238639,0.189734
1_010300163-0-046.png,0.0798794,0.015048,0.323421,0.149709,0.125689,0.0146651,0.291588
5_002338374-1-046.png,0.0421515,0.00771059,0.201177,0.0432225,0.655576,0.0139104,0.0362515
0_004936934-0-083.png,0.126191,0.0250358,0.414839,0.114871,0.0988471,0.172768,0.0474488
6_002601134-0-001.png,0.149911,0.0095257,0.215218,0.00197755,0.57445,0.00448236,0.0444351
2_010543574-10-017.png,0.119971,0.0121274,0.25372,0.332886,0.147665,0.0345515,0.0990786
5_005841913-0-025.png,0.119567,0.0266027,0.321012,0.069745,0.0222703,0.383397,0.0574053
0_011506440-1-028.png,0.130305,0.00541589,0.0682828,0.191554,0.498005,0.0102342,0.0962021
0_012404000-0-048.png,0.0507149,0.0140015,0.152482,0.0247677,0.527014,0.0486037,0.182417
2_010543574-18-005.png,0.0462847,0.00591784,0.257974,0.080266,0.542529,0.0209974,0.0460304
4_005231565-0-037.png,0.0599733,0.0052696,0.131525,0.0197463,0.698028,0.00367672,0.0817811
2_010543574-49-034.png,0.350132,0.011753,0.139041,0.0856707,0.304327,0.0191659,0.0899102
3_001941000-0-027.png,0.144639,0.0141043,0.0746671,0.1825,0.0811238,0.00435558,0.49861
0_013847328-0-043.png,0.575594,0.013305,0.0952782,0.0430321,0.172518,0.0418694,0.0584036
3_010156083-0-025.png,0.00106837,0.000685601,0.00332845,0.961675,0.0191049,0.000404859,0.0137328
5_005841913-0-039.png,0.415179,0.0221145,0.173685,0.0346093,0.146186,0.048808,0.159419
1_002023857-0-001.png,0.0167775,0.00534076,0.210578,0.0473979,0.611516,0.00777908,0.100612
0_001809774-0-038.png,0.136608,0.00731524,0.118625,0.127842,0.369699,0.027543,0.212368
3_001244640-0-130.png,0.0847046,0.0233269,0.205782,0.0145582,0.630476,0.0032143,0.0379382
2_010543574-42-036.png,0.21781,0.0059661,0.178456,0.345999,0.151261,0.0174589,0.0830491
0_003948807-0-068.png,0.128653,0.0051845,0.0802559,0.0913602,0.119503,0.0627598,0.512284
2_010226800-0-043.png,0.235145,0.0141509,0.124924,0.160519,0.300128,0.0228097,0.142323
6_000852880-0-026.png,0.0522625,0.00764041,0.144279,0.102554,0.266248,0.0133495,0.413667
3_010310407-0-030.png,0.0332609,0.0093551,0.182482,0.338347,0.280752,0.0234315,0.132372
4_000746480-0-077.png,0.100566,0.0221285,0.177847,0.0832728,0.329323,0.0198725,0.26699
1_012904560-0-042.png,0.0753464,0.0122666,0.212949,0.0235027,0.606082,0.00746528,0.0623877
2_010543574-30-007.png,0.17762,0.0113459,0.229516,0.244355,0.21896,0.0369539,0.0812481
1_014403887-0-037.png,0.573301,0.0294334,0.143529,0.0438549,0.120819,0.00591883,0.0831445
6_010224243-1-051.png,0.0470553,0.00977707,0.316391,0.179592,0.301574,0.0576368,0.0879744
2_003714360-0-056.png,0.108518,0.00380554,0.468162,0.00965942,0.0966767,0.254244,0.0589347
5_012101720-4-032.png,0.0124828,0.0194837,0.0704697,0.851091,0.00977035,0.0327754,0.00392699
3_001335200-0-013.png,0.034775,0.017183,0.0853199,0.817079,0.0281404,0.00659771,0.0109046
0_003210247-0-040.png,0.167759,0.0136775,0.296209,0.143008,0.336025,0.0243088,0.019012
1_001604640-0-008.png,0.0428691,0.0508819,0.668708,0.0528339,0.139424,0.0371558,0.00812734
6_000921720-0-002.png,0.027984,0.00659898,0.135196,0.160501,0.11975,0.0167619,0.533208
4_014427000-0-059.png,0.38458,0.127939,0.251895,0.0677903,0.115603,0.0269054,0.0252876
2_010839487-0-014.png,0.0408846,0.0105256,0.218241,0.0774598,0.304053,0.0212685,0.327568
5_000455174-0-069.png,0.0373447,0.00944059,0.127866,0.289852,0.307907,0.0208305,0.206759
3_000456960-1-040.png,0.000111752,7.23619e-05,6.85151e-05,0.999575,2.31075e-05,3.33919e-05,0.000115675
0_011326080-0-048.png,0.0400221,0.0130701,0.077756,0.0232698,0.804975,0.00462821,0.0362784
2_005637734-0-001.png,0.138817,0.0464453,0.257437,0.0528585,0.203071,0.0215897,0.279781
6_003423394-0-006.png,0.312581,0.0144813,0.365371,0.00166263,0.218087,0.00685825,0.0809586
2_004331934-0-021.png,0.161558,0.0127639,0.186161,0.0626314,0.132318,0.0175223,0.427046
1_010206973-0-030.png,0.404228,0.0116657,0.0890096,0.0226299,0.300244,0.0198964,0.152326
3_003142087-0-014.png,0.0322311,0.0172099,0.0708899,0.352909,0.406378,0.0083838,0.111998
2_004313680-0-004.png,0.358509,0.0282994,0.141197,0.0305772,0.296497,0.0226081,0.122313
6_004723374-0-041.png,0.0498563,0.00985076,0.471507,0.0458461,0.323052,0.0236835,0.0762044
0_003948807-0-069.png,0.109621,0.00386516,0.0472526,0.0673887,0.12164,0.0310855,0.619148
3_005332407-0-049.png,0.15416,0.00735135,0.0422449,0.428078,0.209338,0.0423038,0.116523
2_010543574-3-015.png,0.271322,0.00959391,0.0892562,0.29109,0.195658,0.016504,0.126577
6_004855047-0-059.png,0.214812,0.0395796,0.149271,0.175409,0.0946909,0.0193859,0.306852
3_000456960-0-009.png,0.000565154,0.000209801,0.000879509,0.994328,0.0026482,0.000511127,0.000857666
6_000620800-0-054.png,0.0907556,0.0123841,0.226771,0.0569373,0.493081,0.0143998,0.105671
3_001748527-0-013.png,0.217965,0.00612916,0.0591601,0.44149,0.0265047,0.0279386,0.220812
2_010543574-32-029.png,0.208176,0.01166,0.100339,0.317149,0.255312,0.0222182,0.0851456
6_004855047-0-037.png,0.0866052,0.00940436,0.262717,0.181375,0.121093,0.0250695,0.313736
2_010543574-11-031.png,0.564729,0.00754191,0.192995,0.027135,0.147917,0.0212562,0.0384256
6_010224243-0-086.png,0.0753997,0.0120919,0.0598584,0.00387398,0.691236,0.00172748,0.155813
4_011437680-1-046.png,0.0288755,0.00469352,0.049814,0.0714981,0.33247,0.014052,0.498597
1_004424374-0-012.png,0.228505,0.0088384,0.366016,0.00731515,0.306372,0.0087454,0.0742077
4_012325488-0-021.png,0.0743833,0.0116857,0.255195,0.125017,0.185444,0.0649333,0.283342
4_012404727-0-075.png,0.0447734,0.034353,0.0778979,0.284852,0.407897,0.0263627,0.123864
5_011631117-0-013.png,0.0860049,0.00347752,0.122721,0.0113064,0.317351,0.0232303,0.435909
4_012331480-0-015.png,0.00310524,0.000900813,0.00513184,0.983542,0.00357804,0.00096777,0.00277451
4_010553167-0-048.png,0.0878473,0.00523698,0.238151,0.132498,0.447917,0.0606167,0.0277335
5_003403857-0-008.png,0.0619273,0.0100627,0.378926,0.231939,0.0501898,0.18124,0.0857158
3_003539527-0-057.png,0.0180016,0.0103943,0.0486516,0.793481,0.0242906,0.0156345,0.0895467
5_010014374-0-031.png,0.51265,0.0271243,0.151653,0.0369856,0.108549,0.0260613,0.136976
1_012926720-0-005.png,0.0420167,0.00374146,0.0296673,0.0578435,0.123834,0.00341842,0.739478
2_004545894-0-084.png,0.0407841,0.00706459,0.231664,0.202169,0.181531,0.19927,0.137518
6_000921720-0-038.png,0.0246115,0.00923286,0.190406,0.298399,0.134215,0.0148558,0.328281
6_004619614-0-009.png,0.0736435,0.00923335,0.24153,0.00473809,0.330097,0.0022203,0.338538
6_005250600-0-017.png,0.104007,0.00496151,0.218218,0.0111457,0.516707,0.0111388,0.133821
2_005159337-0-004.png,0.00529112,0.000955929,0.0178614,0.958357,0.0109779,0.00506675,0.00148999
3_011230520-0-002.png,3.37647e-05,5.31164e-05,0.000147431,0.998973,0.00037818,5.48776e-05,0.000359854
5_000621960-0-011.png,0.0437062,0.0116778,0.732639,0.0488387,0.103667,0.0521221,0.00734849
3_010450167-0-073.png,0.0835174,0.0332412,0.146159,0.284958,0.251574,0.0348094,0.165741
5_011631117-0-041.png,0.0828607,0.00538752,0.198759,0.0145064,0.349913,0.0648528,0.28372
3_002723534-0-028.png,0.000144567,6.51106e-05,9.40201e-05,0.999132,7.91112e-05,0.000377275,0.000108295
6_002913374-0-051.png,0.7107,0.00829202,0.0594929,0.00988111,0.108732,0.0141285,0.0887737
5_012726680-0-014.png,0.186711,0.0134843,0.212328,0.0499897,0.0901797,0.395136,0.0521715
4_013957240-0-066.png,0.289826,0.00973315,0.278843,0.0699252,0.214619,0.0531617,0.083893
1_010942127-0-026.png,0.0643738,0.0152271,0.156308,0.253836,0.389693,0.0265053,0.0940566
0_012421760-0-002.png,0.164208,0.0361285,0.617361,0.00434182,0.0410617,0.127566,0.00933205
0_010419920-0-043.png,0.407248,0.0274243,0.108019,0.0421794,0.0568677,0.315448,0.0428136
5_000658734-0-004.png,0.0135012,0.00352729,0.141483,0.0822645,0.0718512,0.67752,0.00985294
5_013437680-0-018.png,0.247289,0.0316097,0.228656,0.120847,0.0930419,0.262575,0.015981
1_004141880-0-051.png,0.0560077,0.0141966,0.0739274,0.213355,0.519206,0.0107892,0.112518
2_000738534-1-043.png,0.037358,0.00712025,0.640389,0.0214381,0.17617,0.0921008,0.0254238
2_010543574-15-024.png,0.100548,0.00789177,0.0908642,0.415472,0.15399,0.0226467,0.208587
5_000105880-0-015.png,0.034046,0.00736574,0.33525,0.073063,0.0637259,0.478404,0.00814551
2_004311280-0-021.png,0.291767,0.0185253,0.126992,0.00476832,0.496665,0.0064654,0.0548176
3_011230520-0-019.png,4.28657e-05,8.09144e-05,0.000118176,0.999322,0.00015917,2.8959e-05,0.000247767
6_005250600-0-014.png,0.108893,0.00553463,0.256576,0.014559,0.468558,0.0135419,0.132338
1_000633160-0-029.png,0.0149975,0.0077586,0.111617,0.12659,0.709535,0.00617059,0.0233307
3_002522600-0-028.png,0.0053233,0.00127799,0.00758661,0.634437,0.337592,0.00310419,0.0106791
2_010543574-3-024.png,0.0977417,0.00766983,0.0995788,0.390349,0.301825,0.024178,0.0786569
6_011004800-0-009.png,0.319432,0.00443592,0.142673,0.00752232,0.364406,0.027656,0.133875
2_005031040-0-044.png,0.14939,0.00603664,0.108843,0.038383,0.530322,0.0275669,0.139458
2_010543574-33-007.png,0.0466518,0.00534928,0.178872,0.0557652,0.633317,0.028063,0.0519813
6_011730883-0-023.png,0.0421159,0.0029361,0.180421,0.00133335,0.718576,0.000609047,0.054009
2_000340094-0-008.png,0.146484,0.0426282,0.167823,0.329066,0.254859,0.00874706,0.050393
2_003439750-0-012.png,0.216008,0.0167924,0.389249,0.0107526,0.28668,0.0475525,0.0329658
2_010543574-34-052.png,0.145277,0.0140164,0.189771,0.329595,0.145754,0.0924006,0.0831863
0_004850694-0-060.png,0.0731236,0.0157621,0.117852,0.124325,0.293116,0.0322766,0.343545
6_001753894-9-036.png,0.0146786,0.00260569,0.0731301,0.819166,0.0178948,0.0200818,0.0524428
2_010543574-1-041.png,0.441873,0.00937302,0.103068,0.0904941,0.256123,0.0180747,0.0809945
2_003314854-2-061.png,0.0649605,0.00607845,0.11318,0.0583379,0.66165,0.0125007,0.0832933
6_014103760-0-045.png,0.177754,0.0186901,0.23229,0.0902342,0.219396,0.0700005,0.191635
5_002712120-0-003.png,0.0570556,0.00630635,0.341974,0.0527367,0.449938,0.00663367,0.085356
4_000746480-0-028.png,0.210198,0.0407553,0.181734,0.0316672,0.337276,0.00909489,0.189274
2_010543574-5-003.png,0.154614,0.010615,0.179497,0.115162,0.46995,0.0325193,0.0376429
5_002315574-0-082.png,0.135207,0.0270291,0.483121,0.149249,0.0650656,0.0804969,0.0598319
4_010553167-0-001.png,0.0631383,0.00555508,0.493317,0.00327339,0.358034,0.0388778,0.0378043
4_014427000-0-035.png,0.122319,0.0243792,0.348029,0.0151726,0.425833,0.00941021,0.0548573
3_000426174-0-022.png,0.0711674,0.00336977,0.0784738,0.0246426,0.119161,0.0239935,0.679192
5_010014374-0-017.png,0.605342,0.0169733,0.184454,0.0165751,0.0784274,0.0527791,0.0454491
5_000102534-0-030.png,0.0371815,0.0302292,0.345119,0.0704536,0.489688,0.0125923,0.0147371
3_001941000-0-041.png,0.308215,0.0325794,0.161862,0.08328,0.0804895,0.00583387,0.32774
6_002913374-0-009.png,0.151008,0.00843771,0.325864,0.0164794,0.0355244,0.325864,0.136822
2_011034640-0-064.png,0.243814,0.019393,0.142279,0.00991804,0.27453,0.00783286,0.302233
1_011346520-0-015.png,0.040452,0.0117684,0.198942,0.00263399,0.693384,0.00196766,0.0508523
5_002338374-1-089.png,0.082627,0.0130289,0.21528,0.151301,0.454889,0.031798,0.051076
0_013925520-0-064.png,0.094939,0.0213511,0.197841,0.387773,0.164703,0.0389981,0.0943938
5_012554740-0-019.png,0.125498,0.0127184,0.155771,0.183195,0.0719238,0.0748858,0.376008
6_000452240-0-010.png,0.116103,0.0332265,0.149543,0.487595,0.0686978,0.0646275,0.0802072
0_000506080-0-029.png,0.193922,0.0145951,0.0808468,0.021838,0.279077,0.0146536,0.395067
3_004910007-0-025.png,0.194306,0.0225839,0.163749,0.156964,0.348769,0.0119399,0.101688
4_000746480-0-066.png,0.10944,0.0229906,0.223113,0.054232,0.36716,0.0176684,0.205396
4_010242118-0-049.png,0.131329,0.0534332,0.470466,0.0978699,0.114261,0.0744457,0.0581956
0_001809774-0-019.png,0.641397,0.007983,0.0127969,0.00630126,0.200438,0.00200696,0.129076
4_002410291-0-009.png,0.0526977,0.00840972,0.133631,0.505532,0.140443,0.109475,0.0498105
1_013607568-0-026.png,0.181292,0.0513554,0.173316,0.186054,0.123985,0.0169746,0.267023
6_003349414-0-024.png,0.0363468,0.0209838,0.390117,0.141717,0.234298,0.109289,0.0672485
4_014001000-0-043.png,0.0297626,0.00357899,0.0346028,0.863518,0.0382656,0.00707029,0.0232017
2_000340094-0-040.png,0.14074,0.0943763,0.445903,0.0605256,0.117444,0.123939,0.0170722
6_004353174-0-018.png,0.0930524,0.0106354,0.0980934,0.100416,0.165866,0.00597087,0.525966
4_012949160-0-043.png,0.12415,0.0759008,0.614802,0.000623826,0.177096,0.00201151,0.0054163
0_011345040-0-001.png,0.0233022,0.00432341,0.166867,0.0265085,0.0330938,0.696486,0.0494185
2_010543574-4-029.png,0.134748,0.00481827,0.0646958,0.305762,0.432364,0.020186,0.0374257
6_010224243-1-046.png,0.150692,0.0106417,0.215167,0.176891,0.230358,0.0476853,0.168565
5_000856334-2-072.png,0.140365,0.0232804,0.248853,0.156476,0.311724,0.0451492,0.0741528
5_000856334-1-049.png,0.338587,0.00941019,0.139643,0.0832511,0.306094,0.0184257,0.104589
3_010401800-0-028.png,0.0845965,0.00635222,0.152622,0.370654,0.0256691,0.0159043,0.344202
1_001425880-0-001.png,0.615629,0.0114886,0.0526135,0.00771395,0.252712,0.00331488,0.0565279
6_012135680-0-008.png,0.145496,0.00717308,0.193523,0.149034,0.358517,0.02033,0.125928
0_010419920-0-017.png,0.257098,0.0387035,0.17976,0.0956966,0.247602,0.0906017,0.0905384
0_004936934-2-089.png,0.65111,0.00417992,0.0779736,0.0777565,0.0522387,0.0278829,0.108859
5_002338374-0-019.png,0.0498018,0.00845518,0.195232,0.00438006,0.689221,0.00457879,0.0483313
3_002148094-0-020.png,0.136383,0.00852852,0.124955,0.504801,0.0874645,0.0469354,0.0909323
1_002516407-0-001.png,0.193747,0.015003,0.0987477,0.0157725,0.613267,0.00542357,0.0580394
3_005332407-0-017.png,0.389471,0.00942719,0.0975548,0.13106,0.177123,0.0574322,0.137931
1_004424374-0-014.png,0.29124,0.010029,0.308418,0.00562904,0.305689,0.00747563,0.0715185
5_012554740-0-027.png,0.0231239,0.00453928,0.536544,0.0376053,0.0253517,0.332226,0.0406101
5_000658734-0-049.png,0.00285769,0.00247865,0.0538424,0.727991,0.0233047,0.177245,0.012281
1_003420687-0-021.png,0.0683539,0.0283457,0.197906,0.0902229,0.52369,0.0601069,0.0313743
2_010839487-0-061.png,0.0358451,0.00670727,0.0720474,0.378468,0.0931875,0.0214149,0.39233
6_000852880-0-007.png,0.0282887,0.00603128,0.0985001,0.501106,0.140403,0.00950863,0.216163
1_004141880-0-030.png,0.0312368,0.0206855,0.11987,0.128278,0.655271,0.00442082,0.0402374
1_001425880-0-073.png,0.426823,0.0072792,0.204689,0.0331271,0.241783,0.00552747,0.0807716
6_014103760-0-009.png,0.158955,0.0113428,0.132586,0.0923552,0.25335,0.0520666,0.299345
4_014611480-0-054.png,0.212266,0.0179126,0.132676,0.00109266,0.611611,0.00117678,0.023266
6_004643374-0-056.png,0.0516688,0.0180709,0.327996,0.127292,0.134458,0.191775,0.148738
2_001113440-0-020.png,0.0355269,0.00203635,0.226616,0.00978174,0.00805364,0.683118,0.034867
1_004825734-0-055.png,0.0909953,0.0800565,0.64625,0.058316,0.0874479,0.00752086,0.0294132
0_000505440-0-025.png,0.468703,0.0157522,0.0688784,0.30014,0.103973,0.00918615,0.0333673
5_002551974-0-028.png,0.0334822,0.00374891,0.110929,0.65244,0.0213383,0.0543971,0.123665
6_002640847-0-038.png,0.173608,0.0224638,0.153882,0.0954131,0.387071,0.0393394,0.128223
2_000607974-1-064.png,0.316306,0.0114878,0.168973,0.172168,0.225412,0.0239962,0.081658
5_005122854-0-010.png,0.203743,0.0186323,0.152089,0.137235,0.257019,0.128784,0.102496
0_010419920-0-073.png,0.521269,0.0332317,0.140011,0.104721,0.111402,0.028528,0.0608382
0_000450454-1-051.png,0.220742,0.0398888,0.477066,0.0842613,0.0938672,0.0544079,0.0297674
5_012422360-0-012.png,0.00785133,0.0020662,0.00710694,0.949418,0.0173318,0.00215935,0.0140663
3_003722087-0-028.png,0.0254404,0.00525164,0.026952,0.824731,0.0241128,0.0548913,0.0386213
2_010543574-8-012.png,0.310166,0.0138707,0.428982,0.0617615,0.0828262,0.0617449,0.0406496
5_012101720-2-004.png,0.0490992,0.00781685,0.571998,0.0479818,0.119819,0.10164,0.101645
4_011437680-1-037.png,0.0471659,0.00880947,0.132273,0.551997,0.118863,0.0680704,0.0728203
0_012048128-0-043.png,0.824624,0.032034,0.0786013,0.00290976,0.0482373,0.00118347,0.0124099
2_011613697-0-023.png,0.088701,0.00567139,0.376237,0.00179517,0.440041,0.00324779,0.0843058
2_010543574-9-006.png,0.302149,0.0156653,0.209664,0.15178,0.178219,0.039395,0.103127
4_000217360-0-018.png,0.0450782,0.0122046,0.45684,0.0202744,0.221534,0.0689388,0.175129
6_004438447-0-030.png,0.106105,0.063822,0.281127,0.0317483,0.156398,0.0190972,0.341702
0_010806840-0-034.png,0.195641,0.0301754,0.111327,0.493799,0.125578,0.0055694,0.0379097
0_004651880-0-041.png,0.534654,0.0444425,0.31813,0.00348221,0.0809579,0.00422229,0.0141115
3_010258723-0-020.png,0.00223549,0.00334207,0.0057213,0.984528,0.0012276,0.00118684,0.00175881
6_002006160-0-014.png,0.021576,0.0157882,0.253381,0.0335709,0.63229,0.0163002,0.0270938
4_005231565-0-065.png,0.0570574,0.00720202,0.180994,0.0401976,0.621579,0.00368636,0.0892842
5_010027534-6-035.png,0.183695,0.0286299,0.165558,0.119616,0.263189,0.188102,0.051209
2_010543574-61-050.png,0.279256,0.0171623,0.177301,0.197716,0.176382,0.0342619,0.117921
5_012726680-0-047.png,0.127654,0.0247439,0.448662,0.162502,0.112911,0.0362407,0.0872862
3_003539527-0-066.png,0.0057,0.00443729,0.0840474,0.646617,0.115632,0.0108953,0.132671
4_005718367-0-089.png,0.222728,0.01325,0.111639,0.45954,0.13053,0.032067,0.0302464
0_003618000-0-036.png,0.0296073,0.00621736,0.0345189,0.885667,0.0110127,0.00928449,0.0236918
2_012430040-0-027.png,0.107904,0.0302132,0.350522,0.0827183,0.320292,0.0344529,0.0738974
6_000852880-0-036.png,0.041144,0.00901601,0.164613,0.222693,0.304219,0.03595,0.222365
4_000746480-0-024.png,0.188732,0.0214563,0.142056,0.0325773,0.40773,0.00905539,0.198393
3_004355094-6-047.png,0.039888,0.00640487,0.153485,0.636726,0.103498,0.0118115,0.0481868
3_000426174-0-037.png,0.0737347,0.00232932,0.04391,0.0218154,0.0791676,0.00749238,0.771551
4_004957440-0-002.png,0.00515444,0.00141378,0.184215,0.00340468,0.00686071,0.798234,0.000717324
0_000947327-0-033.png,0.312197,0.00703131,0.21541,0.0206176,0.367361,0.0302178,0.0471652
3_003539527-0-077.png,0.347659,0.0120908,0.206184,0.169757,0.126449,0.036056,0.101804
1_004141880-0-049.png,0.0613023,0.0142705,0.067707,0.299285,0.424371,0.0117467,0.121317
3_001905680-0-004.png,0.0430176,0.00787987,0.113753,0.717921,0.0626898,0.0177905,0.0369484
0_013946567-0-012.png,0.177956,0.0189665,0.47891,0.0302841,0.136877,0.110785,0.046222
3_004946320-0-050.png,0.0761899,0.00735699,0.079044,0.607754,0.0892672,0.0167972,0.123591
5_015143720-0-011.png,0.0207815,0.00643004,0.500467,0.074972,0.0651086,0.302952,0.0292882
1_004424374-0-026.png,0.1454,0.00417936,0.193145,0.0219937,0.481188,0.0144255,0.139669
5_010014374-4-051.png,0.123763,0.0193068,0.318306,0.165792,0.240468,0.0751621,0.0572028
4_011441497-0-011.png,0.0866194,0.00512548,0.129107,0.0184157,0.642266,0.00285498,0.115611
2_001114600-0-001.png,0.0449315,0.0103247,0.359356,0.00673149,0.481262,0.0161625,0.081231
2_020238240-0-026.png,0.303009,0.0130829,0.208421,0.160905,0.103588,0.0609419,0.150052
0_012048128-0-011.png,0.0825584,0.0106715,0.190161,0.0442746,0.522583,0.0118024,0.137949
0_012917728-0-037.png,0.346133,0.0165496,0.263402,0.105003,0.208103,0.0192024,0.041607
3_004355094-0-004.png,0.044603,0.00649479,0.0962092,0.312768,0.139386,0.110114,0.290425
4_010553167-0-017.png,0.0666406,0.0136008,0.679352,0.00198904,0.142613,0.0761294,0.019675
4_013610680-0-004.png,0.0944504,0.0058315,0.0638601,0.334857,0.137948,0.00866498,0.354388
1_004949960-0-007.png,0.0800792,0.016043,0.296085,0.305902,0.220556,0.0215443,0.0597902
0_003948807-0-006.png,0.0867943,0.00467477,0.0863698,0.099471,0.0765833,0.361684,0.284423
4_014611480-0-020.png,0.179133,0.0168071,0.210227,0.000429878,0.57893,0.00149123,0.0129818
3_004946320-0-083.png,0.0221454,0.0112954,0.163422,0.71744,0.0352241,0.0346197,0.0158527
4_005239072-0-026.png,0.0555796,0.00895253,0.166488,0.0511909,0.646057,0.00567641,0.0660553
6_000852880-0-030.png,0.035547,0.00821443,0.0827363,0.530239,0.108158,0.00928822,0.225818
1_013607568-0-042.png,0.384237,0.0675775,0.136342,0.177682,0.0791997,0.0119938,0.142968
